airline_code,airline_id,source_airport,source_id,destination_airport,destination_id,avg_ticket_price,monthly_passengers,monthly_revenue,operating_cost,profit
BR,2091,JFK,3797,TPE,2276,23089,5142,118723638,77170364.7,41553273.3
BR,2091,KHH,2264,CAN,3370,20818,1800,37472400,24357060.0,13115340.0
BR,2091,KHH,2264,CGO,3375,20330,6198,126005340,81903471.0,44101869.0
BR,2091,KHH,2264,ICN,3930,19412,9322,180958664,117623131.60000001,63335532.39999999
BR,2091,KHH,2264,MFM,3121,16418,15492,254347656,165325976.4,89021679.6
BR,2091,KHH,2264,NGB,3387,18143,2458,44595494,28987071.1,15608422.899999999
BR,2091,KHH,2264,NRT,2279,13486,13583,183180338,119067219.7,64113118.3
BR,2091,KHH,2264,PVG,3406,11660,16917,197252220,128213943.0,69038277.0
BR,2091,KHH,2264,TNA,4108,9816,13375,131289000,85337850.0,45951150.0
BR,2091,KHH,2264,TSN,3368,22828,8521,194517388,126436302.2,68081085.8
BR,2091,KIX,3992,TPE,2276,24895,6734,167642930,108967904.5,58675025.5
BR,2091,KMQ,2322,TPE,2276,22747,2239,50930533,33104846.450000003,17825686.549999997
BR,2091,KUL,3304,TPE,2276,23808,2499,59496192,38672524.800000004,20823667.199999996
BR,2091,KWL,3372,TPE,2276,6864,8218,56408352,36665428.800000004,19742923.199999996
BR,2091,LAX,3484,TPE,2276,11454,14841,169988814,110492729.10000001,59496084.89999999
BR,2091,LHR,507,BKK,3885,8074,19025,153607850,99845102.5,53762747.5
BR,2091,MFM,3121,KHH,2264,19363,12272,237622736,154454778.4,83167957.6
BR,2091,MFM,3121,RMQ,2268,11293,2900,32749700,21287305.0,11462395.0
BR,2091,MFM,3121,TPE,2276,18021,4751,85617771,55651551.15,29966219.85
BR,2091,MNL,2397,TPE,2276,11782,7379,86939378,56510595.7,30428782.299999997
BR,2091,NGB,3387,KHH,2264,7681,13250,101773250,66152612.5,35620637.5
BR,2091,NRT,2279,KHH,2264,5181,7957,41225217,26796391.05,14428825.95
BR,2091,NRT,2279,TPE,2276,19485,6175,120319875,78207918.75,42111956.25
BR,2091,OKJ,2327,TPE,2276,11274,18441,207903834,135137492.1,72766341.9
BR,2091,PEK,3364,TPE,2276,13524,4669,63143556,41043311.4,22100244.6
BR,2091,PNH,3034,TPE,2276,10816,13089,141570624,92020905.60000001,49549718.39999999
BR,2091,PVG,3406,KHH,2264,12261,2465,30223365,19645187.25,10578177.75
BR,2091,PVG,3406,TPE,2276,24439,10191,249057849,161887601.85,87170247.15
BR,2091,RMQ,2268,MFM,3121,24247,12133,294188851,191222753.15,102966097.85
BR,2091,SDJ,2347,TPE,2276,13346,6982,93181772,60568151.800000004,32613620.199999996
BR,2091,SEA,3577,TPE,2276,19593,10675,209155275,135950928.75,73204346.25
BR,2091,SFO,3469,TPE,2276,16782,9658,162080556,105352361.4,56728194.599999994
BR,2091,SGN,3205,TPE,2276,21313,19379,413024627,268466007.55,144558619.45
BR,2091,SHA,3391,TSA,2275,17342,19318,335012756,217758291.4,117254464.6
BR,2091,SIN,3316,TPE,2276,15202,2811,42732822,27776334.3,14956487.7
BR,2091,SUB,3928,TPE,2276,15117,5467,82644639,53719015.35,28925623.65
BR,2091,TNA,4108,KHH,2264,18708,17905,334966740,217728381.0,117238359.0
BR,2091,TNA,4108,TPE,2276,22798,18505,421876990,274220043.5,147656946.5
BR,2091,TPE,2276,AKJ,2299,7960,17631,140342760,91222794.0,49119966.0
BR,2091,TPE,2276,BKK,3885,5581,10498,58589338,38083069.7,20506268.299999997
BR,2091,TPE,2276,BNE,3320,3866,6185,23911210,15542286.5,8368923.5
BR,2091,TPE,2276,CAN,3370,5132,6710,34435720,22383218.0,12052502.0
BR,2091,TPE,2276,CDG,1382,13417,15676,210324892,136711179.8,73613712.19999999
BR,2091,TPE,2276,CGK,3275,16161,18244,294841284,191646834.6,103194449.4
BR,2091,TPE,2276,CGO,3375,18841,3168,59688288,38797387.2,20890900.799999997
BR,2091,TPE,2276,CTS,2287,21433,14322,306963426,199526226.9,107437199.1
BR,2091,TPE,2276,CTU,3395,16665,11006,183414990,119219743.5,64195246.5
BR,2091,TPE,2276,DPS,3940,17067,17172,293074524,190498440.6,102576083.4
BR,2091,TPE,2276,FUK,2305,6124,10479,64173396,41712707.4,22460688.6
BR,2091,TPE,2276,GUM,2246,17857,15767,281551319,183008357.35,98542961.65
BR,2091,TPE,2276,HAN,3199,12865,18631,239687815,155797079.75,83890735.25
BR,2091,TPE,2276,HET,6345,8374,19692,164900808,107185525.2,57715282.8
BR,2091,TPE,2276,HGH,3386,12913,18776,242454488,157595417.20000002,84859070.79999998
BR,2091,TPE,2276,HKD,2288,4991,9476,47294716,30741565.400000002,16553150.599999998
BR,2091,TPE,2276,HKG,3077,16257,9888,160749216,104486990.4,56262225.599999994
BR,2091,TPE,2276,HRB,3400,9158,15101,138294958,89891722.7,48403235.3
BR,2091,TPE,2276,ICN,3930,18917,3990,75478830,49061239.5,26417590.5
BR,2091,TPE,2276,JFK,3797,22769,10181,231811189,150677272.85,81133916.15
BR,2091,TPE,2276,KIX,3992,10255,5634,57776670,37554835.5,20221834.5
BR,2091,TPE,2276,KMQ,2322,13931,4412,61463572,39951321.800000004,21512250.199999996
BR,2091,TPE,2276,KUL,3304,4411,8575,37824325,24585811.25,13238513.75
BR,2091,TPE,2276,KWL,3372,22997,2278,52387166,34051657.9,18335508.1
BR,2091,TPE,2276,LAX,3484,5760,10807,62248320,40461408.0,21786912.0
BR,2091,TPE,2276,MFM,3121,18559,10111,187650049,121972531.85000001,65677517.14999999
BR,2091,TPE,2276,MNL,2397,4972,8627,42893444,27880738.6,15012705.399999999
BR,2091,TPE,2276,NRT,2279,4635,17035,78957225,51322196.25,27635028.75
BR,2091,TPE,2276,OKJ,2327,4386,1983,8697438,5653334.7,3044103.3
BR,2091,TPE,2276,PEK,3364,14873,9225,137203425,89182226.25,48021198.75
BR,2091,TPE,2276,PNH,3034,5663,18298,103621574,67354023.10000001,36267550.89999999
BR,2091,TPE,2276,PVG,3406,14188,12901,183039388,118975602.2,64063785.8
BR,2091,TPE,2276,SDJ,2347,11604,3188,36993552,24045808.8,12947743.2
BR,2091,TPE,2276,SEA,3577,15384,16830,258912720,168293268.0,90619452.0
BR,2091,TPE,2276,SFO,3469,17227,3378,58192806,37825323.9,20367482.1
BR,2091,TPE,2276,SGN,3205,16238,3752,60924976,39601234.4,21323741.6
BR,2091,TPE,2276,SIN,3316,13703,5073,69515319,45184957.35,24330361.65
BR,2091,TPE,2276,SUB,3928,21161,18536,392240296,254956192.4,137284103.6
BR,2091,TPE,2276,TNA,4108,19638,18330,359964540,233976951.0,125987589.0
BR,2091,TPE,2276,TSN,3368,15456,11622,179629632,116759260.8,62870371.2
BR,2091,TPE,2276,TXN,6387,22270,13595,302760650,196794422.5,105966227.5
BR,2091,TPE,2276,YVR,156,16104,6033,97155432,63151030.800000004,34004401.199999996
BR,2091,TPE,2276,YYZ,193,16113,3766,60681558,39443012.7,21238545.299999997
BR,2091,TSA,2275,GMP,2378,15993,6710,107313030,69753469.5,37559560.5
BR,2091,TSA,2275,HND,2359,5978,19996,119536088,77698457.2,41837630.8
BR,2091,TSA,2275,SHA,3391,8345,15501,129355845,84081299.25,45274545.75
BR,2091,TSN,3368,KHH,2264,7725,10227,79003575,51352323.75,27651251.25
BR,2091,TSN,3368,TPE,2276,12499,5537,69206963,44984525.95,24222437.049999997
BR,2091,TXN,6387,TPE,2276,4858,18381,89294898,58041683.7,31253214.299999997
BR,2091,VIE,1613,BKK,3885,19767,689,13619463,8852650.950000001,4766812.049999999
BR,2091,YVR,156,TPE,2276,13387,18962,253844294,164998791.1,88845502.9
BR,2091,YYZ,193,TPE,2276,10625,7488,79560000,51714000.0,27846000.0
BT,333,ABZ,532,RIX,3953,10006,13155,131628930,85558804.5,46070125.5
BT,333,AES,630,RIX,3953,24167,1358,32818786,21332210.900000002,11486575.099999998
BT,333,AMS,580,AUH,2179,5443,9618,52350774,34028003.1,18322770.9
BT,333,AMS,580,RIX,3953,6902,1587,10953474,7119758.100000001,3833715.8999999994
BT,333,ARN,737,RIX,3953,15837,8933,141471921,91956748.65,49515172.349999994
BT,333,ATH,3941,RIX,3953,6127,18676,114427852,74378103.8,40049748.2
BT,333,AUH,2179,AMS,580,19765,17912,354030680,230119942.0,123910738.0
BT,333,AUH,2179,BRU,302,13824,17376,240205824,156133785.6,84072038.4
BT,333,AUH,2179,FRA,340,16920,11516,194850720,126652968.0,68197752.0
BT,333,AUH,2179,MUC,346,18494,15153,280239582,182155728.3,98083853.69999999
BT,333,BCN,1218,RIX,3953,23516,17178,403957848,262572601.20000002,141385246.79999998
BT,333,BGO,636,RIX,3953,9403,6320,59426960,38627524.0,20799436.0
BT,333,BLL,608,RIX,3953,15834,578,9152052,5948833.8,3203218.2
BT,333,BRU,302,AUH,2179,8557,13724,117436268,76333574.2,41102693.8
BT,333,BRU,302,RIX,3953,19374,3756,72768744,47299683.6,25469060.4
BT,333,BRU,302,VNO,3959,15195,1316,19996620,12997803.0,6998817.0
BT,333,BUD,1489,RIX,3953,13019,2857,37195283,24176933.95,13018349.05
BT,333,CDG,1382,RIX,3953,10124,13299,134639076,87515399.4,47123676.599999994
BT,333,CPH,609,RIX,3953,7230,13360,96592800,62785320.0,33807480.0
BT,333,DME,4029,RIX,3953,19829,10320,204635280,133012932.0,71622348.0
BT,333,DUS,345,RIX,3953,10110,5999,60649890,39422428.5,21227461.5
BT,333,FCO,1555,RIX,3953,24111,8535,205787385,133761800.25,72025584.75
BT,333,FRA,340,AUH,2179,21491,13283,285464953,185552219.45000002,99912733.54999998
BT,333,FRA,340,RIX,3953,23699,8812,208835588,135743132.20000002,73092455.79999998
BT,333,GOT,687,RIX,3953,19123,9373,179239879,116505921.35000001,62733957.64999999
BT,333,GYD,2922,RIX,3953,12814,11811,151346154,98375000.10000001,52971153.89999999
BT,333,HAM,342,RIX,3953,19041,3957,75345237,48974404.050000004,26370832.949999996
BT,333,HEL,421,RIX,3953,3616,905,3272480,2127112.0,1145368.0
BT,333,KBP,2939,RIX,3953,12892,15732,202816944,131831013.60000001,70985930.39999999
BT,333,KGD,2952,RIX,3953,12788,5524,70640912,45916592.800000004,24724319.199999996
BT,333,KIV,1735,RIX,3953,6289,15023,94479647,61411770.550000004,33067876.449999996
BT,333,LCA,1197,RIX,3953,15147,8201,124220547,80743355.55,43477191.45
BT,333,LED,2948,RIX,3953,23054,8643,199255722,129516219.3,69739502.7
BT,333,LGW,502,RIX,3953,12944,16591,214753904,139590037.6,75163866.4
BT,333,LHR,507,LIN,1529,23359,11038,257836642,167593817.3,90242824.69999999
BT,333,LIN,1529,LHR,507,4400,18754,82517600,53636440.0,28881160.0
BT,333,MLA,1606,RIX,3953,20053,19405,389128465,252933502.25,136194962.75
BT,333,MSQ,2954,RIX,3953,8100,2251,18233100,11851515.0,6381585.0
BT,333,MUC,346,AUH,2179,23149,13538,313391162,203704255.3,109686906.69999999
BT,333,MUC,346,RIX,3953,9640,4584,44189760,28723344.0,15466416.0
BT,333,MXP,1524,RIX,3953,12867,2045,26313015,17103459.75,9209555.25
BT,333,NCE,1354,RIX,3953,5897,715,4216355,2740630.75,1475724.25
BT,333,OLB,1520,RIX,3953,13206,1993,26319558,17107712.7,9211845.3
BT,333,OSL,644,RIX,3953,11675,8194,95664950,62182217.5,33482732.5
BT,333,PLQ,3958,RIX,3953,18403,14219,261672257,170086967.05,91585289.94999999
BT,333,PRG,1587,RIX,3953,21773,10665,232209045,150935879.25,81273165.75
BT,333,RIX,3953,ABZ,532,20838,14732,306985416,199540520.4,107444895.6
BT,333,RIX,3953,AES,630,13445,6305,84770725,55100971.25,29669753.75
BT,333,RIX,3953,AMS,580,9244,11066,102294104,66491167.6,35802936.4
BT,333,RIX,3953,ARN,737,22764,7724,175829136,114288938.4,61540197.599999994
BT,333,RIX,3953,ATH,3941,6879,7922,54495438,35422034.7,19073403.299999997
BT,333,RIX,3953,BCN,1218,20134,16544,333096896,216512982.4,116583913.6
BT,333,RIX,3953,BGO,636,7219,1080,7796520,5067738.0,2728782.0
BT,333,RIX,3953,BLL,608,12223,7810,95461630,62050059.5,33411570.5
BT,333,RIX,3953,BRU,302,16163,4164,67302732,43746775.800000004,23555956.199999996
BT,333,RIX,3953,BUD,1489,4381,8283,36287823,23587084.95,12700738.05
BT,333,RIX,3953,CDG,1382,12161,13804,167870444,109115788.60000001,58754655.39999999
BT,333,RIX,3953,CPH,609,18891,4471,84461661,54900079.65,29561581.35
BT,333,RIX,3953,DME,4029,7717,17738,136884146,88974694.9,47909451.099999994
BT,333,RIX,3953,DUS,345,8146,15994,130287124,84686630.60000001,45600493.39999999
BT,333,RIX,3953,FCO,1555,24110,14251,343591610,223334546.5,120257063.5
BT,333,RIX,3953,FRA,340,12407,16425,203784975,132460233.75,71324741.25
BT,333,RIX,3953,GOT,687,18747,18199,341176653,221764824.45000002,119411828.54999998
BT,333,RIX,3953,GYD,2922,9741,4080,39743280,25833132.0,13910148.0
BT,333,RIX,3953,HAM,342,14503,8666,125682998,81693948.7,43989049.3
BT,333,RIX,3953,HEL,421,18230,5668,103327640,67162966.0,36164674.0
BT,333,RIX,3953,KBP,2939,19382,725,14051950,9133767.5,4918182.5
BT,333,RIX,3953,KGD,2952,20592,17250,355212000,230887800.0,124324200.0
BT,333,RIX,3953,KIV,1735,23817,7763,184891371,120179391.15,64711979.849999994
BT,333,RIX,3953,LCA,1197,5348,5795,30991660,20144579.0,10847081.0
BT,333,RIX,3953,LED,2948,9389,6051,56812839,36928345.35,19884493.65
BT,333,RIX,3953,LGW,502,23585,6503,153373255,99692615.75,53680639.25
BT,333,RIX,3953,MLA,1606,4039,4634,18716726,12165871.9,6550854.1
BT,333,RIX,3953,MSQ,2954,12627,14718,185844186,120798720.9,65045465.099999994
BT,333,RIX,3953,MUC,346,20057,17077,342513389,222633702.85,119879686.15
BT,333,RIX,3953,MXP,1524,17656,5193,91687608,59596945.2,32090662.799999997
BT,333,RIX,3953,NCE,1354,8767,9985,87538495,56900021.75,30638473.25
BT,333,RIX,3953,OLB,1520,17663,10278,181540314,118001204.10000001,63539109.89999999
BT,333,RIX,3953,OSL,644,12040,15597,187787880,122062122.0,65725758.0
BT,333,RIX,3953,PLQ,3958,17421,12678,220863438,143561234.70000002,77302203.29999998
BT,333,RIX,3953,PRG,1587,16133,6907,111430631,72429910.15,39000720.849999994
BT,333,RIX,3953,SAW,4317,5287,16403,86722661,56369729.65,30352931.35
BT,333,RIX,3953,SVG,666,12123,5187,62882001,40873300.65,22008700.35
BT,333,RIX,3953,SVO,2985,8387,9630,80766810,52498426.5,28268383.5
BT,333,RIX,3953,TAS,2983,23352,1870,43668240,28384356.0,15283884.0
BT,333,RIX,3953,TBS,3973,20050,16412,329060600,213889390.0,115171210.0
BT,333,RIX,3953,TKU,460,9476,17820,168862320,109760508.0,59101812.0
BT,333,RIX,3953,TLL,415,10042,7560,75917520,49346388.0,26571132.0
BT,333,RIX,3953,TLV,1590,20443,2613,53417559,34721413.35,18696145.65
BT,333,RIX,3953,TXL,351,23875,17574,419579250,272726512.5,146852737.5
BT,333,RIX,3953,VCE,1551,7255,11626,84346630,54825309.5,29521320.5
BT,333,RIX,3953,VIE,1613,7949,2809,22328741,14513681.65,7815059.35
BT,333,RIX,3953,VKO,2988,15834,11993,189897162,123433155.3,66464006.7
BT,333,RIX,3953,VNO,3959,5036,10056,50642016,32917310.400000002,17724705.599999998
BT,333,RIX,3953,WAW,679,11516,9724,111981584,72788029.60000001,39193554.39999999
BT,333,RIX,3953,ZRH,1678,23546,10753,253190138,164573589.70000002,88616548.29999998
BT,333,SAW,4317,RIX,3953,19854,18867,374585418,243480521.70000002,131104896.29999998
BT,333,SVG,666,RIX,3953,3651,1754,6403854,4162505.1,2241348.9
BT,333,SVO,2985,RIX,3953,13904,19650,273213600,177588840.0,95624760.0
BT,333,TAS,2983,RIX,3953,20941,1882,39410962,25617125.3,13793836.7
BT,333,TBS,3973,RIX,3953,16762,4049,67869338,44115069.7,23754268.299999997
BT,333,TKU,460,RIX,3953,24707,2784,68784288,44709787.2,24074500.799999997
BT,333,TLL,415,RIX,3953,9302,16111,149864522,97411939.3,52452582.7
BT,333,TLV,1590,RIX,3953,24276,2931,71152956,46249421.4,24903534.6
BT,333,TXL,351,RIX,3953,11504,10226,117639904,76465937.60000001,41173966.39999999
BT,333,VCE,1551,RIX,3953,15533,16211,251805463,163673550.95000002,88131912.04999998
BT,333,VIE,1613,RIX,3953,22923,9489,217516347,141385625.55,76130721.44999999
BT,333,VKO,2988,RIX,3953,3202,19694,63060188,40989122.2,22071065.799999997
BT,333,VNO,3959,BRU,302,24126,5823,140485698,91315703.7,49169994.3
BT,333,VNO,3959,RIX,3953,7679,14264,109533256,71196616.4,38336639.599999994
BT,333,WAW,679,RIX,3953,19291,11082,213782862,138958860.3,74824001.69999999
BT,333,ZRH,1678,RIX,3953,16418,11079,181895022,118231764.3,63663257.7
BU,16508,BKY,1035,KND,1037,21140,6333,133879620,87021753.0,46857867.0
BU,16508,BKY,1035,KOO,11290,19132,17546,335690072,218198546.8,117491525.19999999
BU,16508,BNB,11230,MDK,1026,17979,18248,328080792,213252514.8,114828277.19999999
BU,16508,BNC,11229,BUX,1033,23611,5531,130592441,84885086.65,45707354.349999994
BU,16508,BNC,11229,GOM,1036,23519,6911,162539809,105650875.85000001,56888933.14999999
BU,16508,BUX,1033,BNC,11229,21368,14382,307314576,199754474.4,107560101.6
BU,16508,BUX,1033,GOM,1036,17637,6212,109561044,71214678.60000001,38346365.39999999
BU,16508,BUX,1033,IRP,1032,18248,5958,108721584,70669029.60000001,38052554.39999999
BU,16508,FBM,1038,FIH,1020,17213,5611,96582143,62778392.95,33803750.05
BU,16508,FBM,1038,JNB,813,10516,10996,115633936,75162058.4,40471877.599999994
BU,16508,FBM,1038,KGA,1042,20586,3014,62046204,40330032.6,21716171.4
BU,16508,FBM,1038,MJM,1043,20421,19093,389898153,253433799.45000002,136464353.54999998
BU,16508,FIH,1020,BNB,11230,10243,9295,95208685,61885645.25,33323039.75
BU,16508,FIH,1020,FBM,1038,10544,14407,151907408,98739815.2,53167592.8
BU,16508,FIH,1020,FKI,1031,17003,13301,226156903,147001986.95000002,79154916.04999998
BU,16508,FIH,1020,KGA,1042,14862,2438,36233556,23551811.400000002,12681744.599999998
BU,16508,FIH,1020,KND,1037,5922,5209,30847698,20051003.7,10796694.3
BU,16508,FIH,1020,MDK,1026,20888,10970,229141360,148941884.0,80199476.0
BU,16508,FIH,1020,MJM,1043,24986,14381,359323666,233560382.9,125763283.1
BU,16508,FIH,1020,TSH,5652,20544,18571,381522624,247989705.6,133532918.4
BU,16508,FKI,1031,FIH,1020,18168,12391,225119688,146327797.20000002,78791890.79999998
BU,16508,FKI,1031,GOM,1036,12247,12378,151593366,98535687.9,53057678.099999994
BU,16508,GMA,1028,MDK,1026,15231,6645,101209995,65786496.75,35423498.25
BU,16508,GOM,1036,BKY,1035,21261,10310,219200910,142480591.5,76720318.5
BU,16508,GOM,1036,BNC,11229,17739,15166,269029674,174869288.1,94160385.9
BU,16508,GOM,1036,FKI,1031,20054,16333,327541982,212902288.3,114639693.69999999
BU,16508,IRP,1032,FKI,1031,10094,15173,153156262,99551570.3,53604691.7
BU,16508,JNB,813,FBM,1038,19723,19558,385742434,250732582.1,135009851.9
BU,16508,KGA,1042,FBM,1038,5500,18617,102393500,66555775.0,35837725.0
BU,16508,KGA,1042,FIH,1020,16091,14690,236376790,153644913.5,82731876.5
BU,16508,KGA,1042,TSH,5652,23863,14956,356895028,231981768.20000002,124913259.79999998
BU,16508,KND,1037,BKY,1035,7358,5403,39755274,25840928.1,13914345.899999999
BU,16508,KND,1037,FIH,1020,18275,7661,140004775,91003103.75,49001671.25
BU,16508,KOO,11290,FMI,1040,21559,5350,115340650,74971422.5,40369227.5
BU,16508,LJA,5653,FIH,1020,13222,18253,241341166,156871757.9,84469408.1
BU,16508,MDK,1026,FIH,1020,19706,1787,35214622,22889504.3,12325117.7
BU,16508,MDK,1026,GMA,1028,22810,18711,426797910,277418641.5,149379268.5
BU,16508,MJM,1043,FBM,1038,16742,10636,178067912,115744142.8,62323769.2
BU,16508,MJM,1043,FIH,1020,11973,4798,57446454,37340195.1,20106258.9
BU,16508,TSH,5652,FIH,1020,4964,17091,84839724,55145820.6,29693903.4
BU,16508,TSH,5652,KGA,1042,3833,15510,59449830,38642389.5,20807440.5
BV,1463,BGY,1525,TIA,1190,14044,9986,140243384,91158199.60000001,49085184.39999999
BV,1463,BLQ,1538,TIA,1190,17336,13796,239167456,155458846.4,83708609.6
BV,1463,BRI,1501,CTA,1509,11577,8218,95139786,61840860.9,33298925.1
BV,1463,BRI,1501,PMO,1512,14470,13232,191467040,124453576.0,67013464.0
BV,1463,CTA,1509,BRI,1501,18126,6466,117202716,76181765.4,41020950.599999994
BV,1463,CTA,1509,FCO,1555,11911,2077,24739147,16080445.55,8658701.45
BV,1463,CUN,1852,FCO,1555,8817,13205,116428485,75678515.25,40749969.75
BV,1463,CUN,1852,MXP,1524,3725,19935,74257875,48267618.75,25990256.25
BV,1463,CYO,1903,MXP,1524,10456,2916,30489696,19818302.400000002,10671393.599999998
BV,1463,DME,4029,FCO,1555,20310,19657,399233670,259501885.5,139731784.5
BV,1463,FCO,1555,CTA,1509,24256,3832,92948992,60416844.800000004,32532147.199999996
BV,1463,FCO,1555,DME,4029,10741,12460,133832860,86991359.0,46841501.0
BV,1463,FCO,1555,HAV,1909,24996,19704,492521184,320138769.6,172382414.39999998
BV,1463,FCO,1555,LRM,1759,17361,2673,46405953,30163869.45,16242083.55
BV,1463,FCO,1555,MXP,1524,18032,18144,327172608,212662195.20000002,114510412.79999998
BV,1463,FCO,1555,PMO,1512,10307,4201,43299707,28144809.55,15154897.45
BV,1463,FCO,1555,REG,1514,7180,18201,130683180,84944067.0,45739113.0
BV,1463,FCO,1555,TIA,1190,17073,11867,202605291,131693439.15,70911851.85
BV,1463,FCO,1555,TRN,1526,10296,4256,43819776,28482854.400000002,15336921.599999998
BV,1463,HAV,1909,CUN,1852,5171,16759,86660789,56329512.85,30331276.15
BV,1463,HAV,1909,CYO,1903,7880,9515,74978200,48735830.0,26242370.0
BV,1463,HAV,1909,HOG,1910,8170,5197,42459490,27598668.5,14860821.5
BV,1463,HAV,1909,MXP,1524,15177,2413,36622101,23804365.650000002,12817735.349999998
BV,1463,HAV,1909,SCU,1905,21730,18513,402287490,261486868.5,140800621.5
BV,1463,HOG,1910,MXP,1524,20153,12767,257293351,167240678.15,90052672.85
BV,1463,LIN,1529,REG,1514,20008,1571,31432568,20431169.2,11001398.8
BV,1463,LRM,1759,FCO,1555,22088,8881,196163528,127506293.2,68657234.8
BV,1463,LRM,1759,MXP,1524,17421,3290,57315090,37254808.5,20060281.5
BV,1463,MXP,1524,CUN,1852,16281,8096,131810976,85677134.4,46133841.599999994
BV,1463,MXP,1524,FCO,1555,6573,2668,17536764,11398896.6,6137867.4
BV,1463,MXP,1524,HAV,1909,10180,16888,171919840,111747896.0,60171944.0
BV,1463,MXP,1524,LRM,1759,7210,7659,55221390,35893903.5,19327486.5
BV,1463,MXP,1524,TIA,1190,9234,14056,129793104,84365517.60000001,45427586.39999999
BV,1463,PMO,1512,BRI,1501,4689,5641,26450649,17192921.85,9257727.149999999
BV,1463,PMO,1512,FCO,1555,24015,10131,243295965,158142377.25,85153587.75
BV,1463,PSA,1562,TIA,1190,4064,14234,57846976,37600534.4,20246441.6
BV,1463,REG,1514,FCO,1555,19930,11611,231407230,150414699.5,80992530.5
BV,1463,REG,1514,LIN,1529,14224,3886,55274464,35928401.6,19346062.4
BV,1463,SCU,1905,FCO,1555,4681,5640,26400840,17160546.0,9240294.0
BV,1463,TIA,1190,BGY,1525,8201,18793,154121393,100178905.45,53942487.55
BV,1463,TIA,1190,BLQ,1538,4149,19349,80279001,52181350.65,28097650.35
BV,1463,TIA,1190,FCO,1555,4555,3623,16502765,10726797.25,5775967.75
BV,1463,TIA,1190,MXP,1524,9808,13746,134820768,87633499.2,47187268.8
BV,1463,TIA,1190,PSA,1562,24738,7299,180562662,117365730.3,63196931.7
BV,1463,TIA,1190,VCE,1551,24304,7841,190567664,123868981.60000001,66698682.39999999
BV,1463,TIA,1190,VRN,1550,13925,13862,193028350,125468427.5,67559922.5
BV,1463,TRN,1526,FCO,1555,5116,19781,101199596,65779737.400000006,35419858.599999994
BV,1463,VCE,1551,TIA,1190,14807,16508,244433956,158882071.4,85551884.6
